Train Epoch: 3 [4400/10065 (44%)]	Loss: 0.942728	Avg Loss: 0.442627	Avg Acc: 84.750000%	Avg URS: 86.746988%
Train Epoch: 3 [4800/10065 (48%)]	Loss: 0.060618	Avg Loss: 0.578822	Avg Acc: 81.000000%	Avg URS: 80.740741%
Train Epoch: 3 [5200/10065 (52%)]	Loss: 0.825581	Avg Loss: 0.571073	Avg Acc: 81.250000%	Avg URS: 83.687943%
Train Epoch: 3 [5600/10065 (56%)]	Loss: 0.555505	Avg Loss: 0.546867	Avg Acc: 81.250000%	Avg URS: 84.415584%
Train Epoch: 3 [6000/10065 (60%)]	Loss: 0.030879	Avg Loss: 0.445806	Avg Acc: 85.250000%	Avg URS: 87.741935%
Train Epoch: 3 [6400/10065 (64%)]	Loss: 2.032040	Avg Loss: 0.518692	Avg Acc: 81.500000%	Avg URS: 82.517483%
Train Epoch: 3 [6800/10065 (68%)]	Loss: 0.377243	Avg Loss: 0.586290	Avg Acc: 81.000000%	Avg URS: 85.815603%
Train Epoch: 3 [7200/10065 (72%)]	Loss: 1.728040	Avg Loss: 0.495757	Avg Acc: 85.500000%	Avg URS: 79.710145%
Train Epoch: 3 [7600/10065 (75%)]	Loss: 0.187001	Avg Loss: 0.438150	Avg Acc: 84.250000%	Avg URS: 81.944444%
Train Epoch: 3 [8000/10065 (79%)]	Loss: 1.169259	Avg Loss: 0.495829	Avg Acc: 85.250000%	Avg URS: 87.591241%
Train Epoch: 3 [8400/10065 (83%)]	Loss: 0.310768	Avg Loss: 0.599911	Avg Acc: 79.750000%	Avg URS: 83.969466%
Train Epoch: 3 [8800/10065 (87%)]	Loss: 0.541463	Avg Loss: 0.455479	Avg Acc: 84.000000%	Avg URS: 81.699346%
Train Epoch: 3 [9200/10065 (91%)]	Loss: 0.523658	Avg Loss: 0.640577	Avg Acc: 81.000000%	Avg URS: 80.141844%
Train Epoch: 3 [9600/10065 (95%)]	Loss: 0.954993	Avg Loss: 0.544366	Avg Acc: 79.500000%	Avg URS: 79.432624%
Train Epoch: 3 [10000/10065 (99%)]	Loss: 0.113028	Avg Loss: 0.479498	Avg Acc: 83.000000%	Avg URS: 80.794702%
Train Epoch: 3 [2517/10065 (100%)]	Loss: 0.012756	Avg Loss: 0.502978	Avg Acc: 80.750000%	Avg URS: 81.379310%

Test set: Average loss: 1.4347, Accuracy: 2244/3428 (65.460910%) , URS: 944/1164 (81.099656%)

Train Epoch: 4 [400/10065 (4%)]	Loss: 0.249006	Avg Loss: 0.422548	Avg Acc: 86.250000%	Avg URS: 80.141844%
Train Epoch: 4 [800/10065 (8%)]	Loss: 0.138837	Avg Loss: 0.463220	Avg Acc: 82.750000%	Avg URS: 87.142857%
Train Epoch: 4 [1200/10065 (12%)]	Loss: 0.070915	Avg Loss: 0.394856	Avg Acc: 86.000000%	Avg URS: 81.707317%
Train Epoch: 4 [1600/10065 (16%)]	Loss: 0.575756	Avg Loss: 0.426091	Avg Acc: 87.500000%	Avg URS: 87.500000%
Train Epoch: 4 [2000/10065 (20%)]	Loss: 0.789382	Avg Loss: 0.503133	Avg Acc: 83.250000%	Avg URS: 82.014388%
Train Epoch: 4 [2400/10065 (24%)]	Loss: 0.136617	Avg Loss: 0.451868	Avg Acc: 85.000000%	Avg URS: 84.137931%
Train Epoch: 4 [2800/10065 (28%)]	Loss: 1.048792	Avg Loss: 0.468389	Avg Acc: 85.000000%	Avg URS: 82.993197%
Train Epoch: 4 [3200/10065 (32%)]	Loss: 0.138541	Avg Loss: 0.469725	Avg Acc: 82.000000%	Avg URS: 81.060606%
Train Epoch: 4 [3600/10065 (36%)]	Loss: 0.089906	Avg Loss: 0.493038	Avg Acc: 82.750000%	Avg URS: 88.321168%
Train Epoch: 4 [4000/10065 (40%)]	Loss: 0.370135	Avg Loss: 0.591737	Avg Acc: 80.750000%	Avg URS: 82.758621%
Train Epoch: 4 [4400/10065 (44%)]	Loss: 0.737764	Avg Loss: 0.500554	Avg Acc: 81.250000%	Avg URS: 82.835821%
Train Epoch: 4 [4800/10065 (48%)]	Loss: 0.545695	Avg Loss: 0.502539	Avg Acc: 83.000000%	Avg URS: 86.330935%
Train Epoch: 4 [5200/10065 (52%)]	Loss: 0.219677	Avg Loss: 0.439770	Avg Acc: 84.250000%	Avg URS: 84.090909%
Train Epoch: 4 [5600/10065 (56%)]	Loss: 1.377074	Avg Loss: 0.393064	Avg Acc: 86.000000%	Avg URS: 83.552632%
Train Epoch: 4 [6000/10065 (60%)]	Loss: 0.375031	Avg Loss: 0.495426	Avg Acc: 83.500000%	Avg URS: 81.428571%
Train Epoch: 4 [6400/10065 (64%)]	Loss: 0.133160	Avg Loss: 0.484494	Avg Acc: 83.250000%	Avg URS: 81.451613%
Train Epoch: 4 [6800/10065 (68%)]	Loss: 0.074716	Avg Loss: 0.483360	Avg Acc: 82.750000%	Avg URS: 83.647799%
Train Epoch: 4 [7200/10065 (72%)]	Loss: 0.379496	Avg Loss: 0.446500	Avg Acc: 84.250000%	Avg URS: 82.236842%
Train Epoch: 4 [7600/10065 (75%)]	Loss: 0.138784	Avg Loss: 0.428034	Avg Acc: 81.750000%	Avg URS: 85.294118%
Train Epoch: 4 [8000/10065 (79%)]	Loss: 0.000212	Avg Loss: 0.450988	Avg Acc: 83.000000%	Avg URS: 78.343949%
Train Epoch: 4 [8400/10065 (83%)]	Loss: 0.099551	Avg Loss: 0.488579	Avg Acc: 83.000000%	Avg URS: 84.057971%
Train Epoch: 4 [8800/10065 (87%)]	Loss: 0.246322	Avg Loss: 0.610619	Avg Acc: 82.250000%	Avg URS: 81.481481%
Train Epoch: 4 [9200/10065 (91%)]	Loss: 0.013128	Avg Loss: 0.379835	Avg Acc: 89.500000%	Avg URS: 82.738095%
Train Epoch: 4 [9600/10065 (95%)]	Loss: 0.275788	Avg Loss: 0.528118	Avg Acc: 81.750000%	Avg URS: 82.894737%
Train Epoch: 4 [10000/10065 (99%)]	Loss: 0.655861	Avg Loss: 0.475856	Avg Acc: 83.500000%	Avg URS: 78.832117%
Train Epoch: 4 [2517/10065 (100%)]	Loss: 0.010560	Avg Loss: 0.484473	Avg Acc: 82.250000%	Avg URS: 83.088235%

Test set: Average loss: 1.4448, Accuracy: 2255/3428 (65.781797%) , URS: 931/1164 (79.982818%)
