Train Epoch: 3 [2000/10065 (20%)]	Loss: 1.052921	Avg Loss: 0.594971	Avg Acc: 82.250000%	Avg URS: 82.638889%
Train Epoch: 3 [2400/10065 (24%)]	Loss: 0.036166	Avg Loss: 0.557562	Avg Acc: 82.500000%	Avg URS: 85.714286%
Train Epoch: 3 [2800/10065 (28%)]	Loss: 0.710738	Avg Loss: 0.520406	Avg Acc: 81.000000%	Avg URS: 81.481481%
Train Epoch: 3 [3200/10065 (32%)]	Loss: 0.735502	Avg Loss: 0.419598	Avg Acc: 85.000000%	Avg URS: 83.448276%
Train Epoch: 3 [3600/10065 (36%)]	Loss: 0.147010	Avg Loss: 0.539680	Avg Acc: 82.750000%	Avg URS: 83.870968%
Train Epoch: 3 [4000/10065 (40%)]	Loss: 0.024033	Avg Loss: 0.548481	Avg Acc: 81.000000%	Avg URS: 80.769231%
Train Epoch: 3 [4400/10065 (44%)]	Loss: 0.635858	Avg Loss: 0.504677	Avg Acc: 84.500000%	Avg URS: 85.496183%
Train Epoch: 3 [4800/10065 (48%)]	Loss: 0.091007	Avg Loss: 0.588925	Avg Acc: 81.000000%	Avg URS: 82.142857%
Train Epoch: 3 [5200/10065 (52%)]	Loss: 0.411579	Avg Loss: 0.499804	Avg Acc: 83.250000%	Avg URS: 85.294118%
Train Epoch: 3 [5600/10065 (56%)]	Loss: 0.086766	Avg Loss: 0.543438	Avg Acc: 81.500000%	Avg URS: 82.000000%
Train Epoch: 3 [6000/10065 (60%)]	Loss: 0.391190	Avg Loss: 0.513500	Avg Acc: 83.250000%	Avg URS: 81.751825%
Train Epoch: 3 [6400/10065 (64%)]	Loss: 1.855570	Avg Loss: 0.566036	Avg Acc: 79.500000%	Avg URS: 80.851064%
Train Epoch: 3 [6800/10065 (68%)]	Loss: 1.514814	Avg Loss: 0.422905	Avg Acc: 86.500000%	Avg URS: 84.666667%
Train Epoch: 3 [7200/10065 (72%)]	Loss: 0.614105	Avg Loss: 0.534242	Avg Acc: 84.000000%	Avg URS: 81.410256%
Train Epoch: 3 [7600/10065 (75%)]	Loss: 0.315009	Avg Loss: 0.487845	Avg Acc: 81.500000%	Avg URS: 82.558140%
Train Epoch: 3 [8000/10065 (79%)]	Loss: 1.266844	Avg Loss: 0.451861	Avg Acc: 84.500000%	Avg URS: 81.935484%
Train Epoch: 3 [8400/10065 (83%)]	Loss: 2.342030	Avg Loss: 0.684900	Avg Acc: 78.750000%	Avg URS: 84.285714%
Train Epoch: 3 [8800/10065 (87%)]	Loss: 0.040740	Avg Loss: 0.515881	Avg Acc: 83.500000%	Avg URS: 82.558140%
Train Epoch: 3 [9200/10065 (91%)]	Loss: 0.309210	Avg Loss: 0.582542	Avg Acc: 80.750000%	Avg URS: 85.093168%
Train Epoch: 3 [9600/10065 (95%)]	Loss: 0.878544	Avg Loss: 0.463174	Avg Acc: 84.500000%	Avg URS: 84.892086%
Train Epoch: 3 [10000/10065 (99%)]	Loss: 0.021907	Avg Loss: 0.507345	Avg Acc: 83.500000%	Avg URS: 85.000000%
Train Epoch: 3 [2517/10065 (100%)]	Loss: 0.028171	Avg Loss: 0.525301	Avg Acc: 81.500000%	Avg URS: 82.580645%

Test set: Average loss: 1.3584, Accuracy: 2193/3428 (63.973162%) , URS: 884/1164 (75.945017%)

Train Epoch: 4 [400/10065 (4%)]	Loss: 0.154957	Avg Loss: 0.466131	Avg Acc: 83.750000%	Avg URS: 84.563758%
Train Epoch: 4 [800/10065 (8%)]	Loss: 1.069045	Avg Loss: 0.471018	Avg Acc: 82.500000%	Avg URS: 80.891720%
Train Epoch: 4 [1200/10065 (12%)]	Loss: 0.265215	Avg Loss: 0.436131	Avg Acc: 86.000000%	Avg URS: 80.434783%
Train Epoch: 4 [1600/10065 (16%)]	Loss: 0.309040	Avg Loss: 0.415555	Avg Acc: 84.750000%	Avg URS: 85.430464%
Train Epoch: 4 [2000/10065 (20%)]	Loss: 1.226513	Avg Loss: 0.541671	Avg Acc: 81.500000%	Avg URS: 80.147059%
Train Epoch: 4 [2400/10065 (24%)]	Loss: 0.085294	Avg Loss: 0.413916	Avg Acc: 85.250000%	Avg URS: 76.984127%
Train Epoch: 4 [2800/10065 (28%)]	Loss: 0.000375	Avg Loss: 0.463869	Avg Acc: 84.250000%	Avg URS: 82.608696%
Train Epoch: 4 [3200/10065 (32%)]	Loss: 1.375296	Avg Loss: 0.455059	Avg Acc: 84.000000%	Avg URS: 80.000000%
Train Epoch: 4 [3600/10065 (36%)]	Loss: 0.347733	Avg Loss: 0.536697	Avg Acc: 81.000000%	Avg URS: 85.430464%
Train Epoch: 4 [4000/10065 (40%)]	Loss: 0.093174	Avg Loss: 0.537773	Avg Acc: 82.250000%	Avg URS: 82.467532%
Train Epoch: 4 [4400/10065 (44%)]	Loss: 0.768973	Avg Loss: 0.512066	Avg Acc: 81.750000%	Avg URS: 85.815603%
Train Epoch: 4 [4800/10065 (48%)]	Loss: 0.505234	Avg Loss: 0.388152	Avg Acc: 83.250000%	Avg URS: 86.013986%
Train Epoch: 4 [5200/10065 (52%)]	Loss: 0.308353	Avg Loss: 0.524883	Avg Acc: 81.750000%	Avg URS: 83.974359%
Train Epoch: 4 [5600/10065 (56%)]	Loss: 3.817610	Avg Loss: 0.560266	Avg Acc: 80.250000%	Avg URS: 77.483444%
Train Epoch: 4 [6000/10065 (60%)]	Loss: 0.441099	Avg Loss: 0.515461	Avg Acc: 82.750000%	Avg URS: 87.943262%
Train Epoch: 4 [6400/10065 (64%)]	Loss: 0.083083	Avg Loss: 0.548767	Avg Acc: 80.000000%	Avg URS: 87.919463%
Train Epoch: 4 [6800/10065 (68%)]	Loss: 0.849841	Avg Loss: 0.510931	Avg Acc: 82.750000%	Avg URS: 81.203008%
Train Epoch: 4 [7200/10065 (72%)]	Loss: 0.106808	Avg Loss: 0.493718	Avg Acc: 81.750000%	Avg URS: 79.844961%
Train Epoch: 4 [7600/10065 (75%)]	Loss: 0.443227	Avg Loss: 0.413800	Avg Acc: 84.750000%	Avg URS: 76.875000%
Train Epoch: 4 [8000/10065 (79%)]	Loss: 1.285505	Avg Loss: 0.559935	Avg Acc: 81.250000%	Avg URS: 81.528662%
Train Epoch: 4 [8400/10065 (83%)]	Loss: 0.033060	Avg Loss: 0.526126	Avg Acc: 82.750000%	Avg URS: 88.095238%
Train Epoch: 4 [8800/10065 (87%)]	Loss: 0.203708	Avg Loss: 0.556692	Avg Acc: 81.750000%	Avg URS: 84.027778%
Train Epoch: 4 [9200/10065 (91%)]	Loss: 0.038100	Avg Loss: 0.570535	Avg Acc: 80.250000%	Avg URS: 80.519481%
Train Epoch: 4 [9600/10065 (95%)]	Loss: 0.194164	Avg Loss: 0.489553	Avg Acc: 82.500000%	Avg URS: 86.363636%
Train Epoch: 4 [10000/10065 (99%)]	Loss: 0.393449	Avg Loss: 0.492331	Avg Acc: 82.500000%	Avg URS: 87.074830%
Train Epoch: 4 [2517/10065 (100%)]	Loss: 0.008529	Avg Loss: 0.473043	Avg Acc: 82.000000%	Avg URS: 88.513514%

Test set: Average loss: 1.4914, Accuracy: 2153/3428 (62.806301%) , URS: 923/1164 (79.295533%)
