Train Epoch: 4 [4400/10065 (44%)]	Loss: 0.649404	Avg Loss: 0.443007	Avg Acc: 83.500000%	Avg URS: 85.815603%
Train Epoch: 4 [4800/10065 (48%)]	Loss: 0.223283	Avg Loss: 0.435560	Avg Acc: 83.500000%	Avg URS: 86.013986%
Train Epoch: 4 [5200/10065 (52%)]	Loss: 0.247854	Avg Loss: 0.538253	Avg Acc: 81.250000%	Avg URS: 82.051282%
Train Epoch: 4 [5600/10065 (56%)]	Loss: 2.285186	Avg Loss: 0.569475	Avg Acc: 80.750000%	Avg URS: 79.470199%
Train Epoch: 4 [6000/10065 (60%)]	Loss: 0.648789	Avg Loss: 0.467087	Avg Acc: 83.250000%	Avg URS: 88.652482%
Train Epoch: 4 [6400/10065 (64%)]	Loss: 0.120570	Avg Loss: 0.569081	Avg Acc: 81.500000%	Avg URS: 85.234899%
Train Epoch: 4 [6800/10065 (68%)]	Loss: 0.509956	Avg Loss: 0.537544	Avg Acc: 81.750000%	Avg URS: 78.947368%
Train Epoch: 4 [7200/10065 (72%)]	Loss: 0.151952	Avg Loss: 0.478876	Avg Acc: 81.000000%	Avg URS: 80.620155%
Train Epoch: 4 [7600/10065 (75%)]	Loss: 0.645747	Avg Loss: 0.438855	Avg Acc: 83.000000%	Avg URS: 77.500000%
Train Epoch: 4 [8000/10065 (79%)]	Loss: 0.889400	Avg Loss: 0.495466	Avg Acc: 83.250000%	Avg URS: 82.802548%
Train Epoch: 4 [8400/10065 (83%)]	Loss: 0.090292	Avg Loss: 0.604341	Avg Acc: 82.000000%	Avg URS: 84.920635%
Train Epoch: 4 [8800/10065 (87%)]	Loss: 0.362959	Avg Loss: 0.603474	Avg Acc: 79.250000%	Avg URS: 82.638889%
Train Epoch: 4 [9200/10065 (91%)]	Loss: 0.308918	Avg Loss: 0.532287	Avg Acc: 82.000000%	Avg URS: 83.766234%
Train Epoch: 4 [9600/10065 (95%)]	Loss: 0.250522	Avg Loss: 0.496927	Avg Acc: 81.750000%	Avg URS: 85.064935%
Train Epoch: 4 [10000/10065 (99%)]	Loss: 0.075953	Avg Loss: 0.460907	Avg Acc: 85.000000%	Avg URS: 85.034014%
Train Epoch: 4 [2517/10065 (100%)]	Loss: 0.002105	Avg Loss: 0.452541	Avg Acc: 84.250000%	Avg URS: 86.486486%

Test set: Average loss: 1.4082, Accuracy: 2148/3428 (62.660443%) , URS: 917/1164 (78.780069%)
